year,state,county,county_code,state_code,units_of_measure,AQI,pollutant,arithmetic_mean,Air Quality Index
2010,Montana,Powder River,75,30,Parts per billion,70,NO2,6.867299,Moderate
2010,Montana,Powder River,75,30,Parts per million,70,Ozone,0.047322,Moderate
2010,Montana,Powder River,75,30,Micrograms/cubic meter (25 C),70,PM10,12.6525252,Moderate
2010,Montana,Powder River,75,30,Micrograms/cubic meter (LC),70,PM2.5,5.23787,Moderate
2010,Montana,Ravalli,81,30,Micrograms/cubic meter (LC),51,PM2.5,9.478662,Moderate
2010,Montana,Richland,83,30,Parts per billion,68,NO2,1.96063,Moderate
2010,Montana,Richland,83,30,Parts per million,68,Ozone,0.042164,Moderate
2010,Montana,Richland,83,30,Micrograms/cubic meter (25 C),68,PM10,11.6571426,Moderate
2010,Montana,Richland,83,30,Micrograms/cubic meter (LC),68,PM2.5,5.052921,Moderate
2010,Montana,Richland,83,30,Parts per billion,68,SO2,0.110989,Moderate
2010,Montana,Rosebud,87,30,Parts per billion,68,NO2,4.244355,Moderate
2010,Montana,Rosebud,87,30,Parts per million,68,Ozone,0.043442,Moderate
2010,Montana,Rosebud,87,30,Micrograms/cubic meter (25 C),68,PM10,8.857292699999999,Moderate
2010,Montana,Rosebud,87,30,Micrograms/cubic meter (LC),68,PM2.5,4.05981,Moderate
2010,Montana,Rosebud,87,30,Parts per billion,68,SO2,1.7961666666666667,Moderate
2010,Montana,Sanders,89,30,Micrograms/cubic meter (25 C),51,PM10,6.2033898,Moderate
2010,Montana,Sanders,89,30,Micrograms/cubic meter (LC),51,PM2.5,5.744444,Moderate
2010,Montana,Silver Bow,93,30,Micrograms/cubic meter (25 C),63,PM10,17.6602484,Moderate
2010,Montana,Silver Bow,93,30,Micrograms/cubic meter (LC),63,PM2.5,10.70547575,Moderate
2010,Montana,Yellowstone,111,30,Parts per million,51,CO,0.260194,Moderate
2010,Montana,Yellowstone,111,30,Parts per billion,51,SO2,2.752924,Moderate
2011,Montana,Cascade,13,30,Parts per million,51,CO,0.330378,Moderate
2011,Montana,Flathead,29,30,Parts per million,68,Ozone,0.042191,Moderate
2011,Montana,Flathead,29,30,Micrograms/cubic meter (25 C),68,PM10,10.891503323076922,Moderate
2011,Montana,Flathead,29,30,Micrograms/cubic meter (LC),68,PM2.5,9.289181833333334,Moderate
2011,Montana,Gallatin,31,30,Parts per million,51,CO,0.233161,Moderate
2011,Montana,Gallatin,31,30,Parts per billion,51,NO2,7.635714,Moderate
2011,Montana,Gallatin,31,30,Micrograms/cubic meter (LC),51,PM2.5,6.723439666666667,Moderate
2011,Montana,Lake,47,30,Micrograms/cubic meter (25 C),51,PM10,7.8189897,Moderate
2011,Montana,Lewis and Clark,49,30,Parts per million,71,CO,0.133998,Moderate
2011,Montana,Lewis and Clark,49,30,Parts per million,71,Ozone,0.049762,Moderate
2011,Montana,Lewis and Clark,49,30,Micrograms/cubic meter (LC),71,PM2.5,5.611519583333333,Moderate
2011,Montana,Lewis and Clark,49,30,Parts per billion,71,SO2,0.202521,Moderate
2011,Montana,Lincoln,53,30,Micrograms/cubic meter (25 C),55,PM10,14.1236696,Moderate
2011,Montana,Lincoln,53,30,Micrograms/cubic meter (LC),55,PM2.5,11.8728072,Moderate
2011,Montana,Missoula,63,30,Parts per million,69,CO,0.680364,Moderate
2011,Montana,Missoula,63,30,Parts per million,69,Ozone,0.044167,Moderate
2011,Montana,Missoula,63,30,Micrograms/cubic meter (25 C),69,PM10,10.2437588,Moderate
2011,Montana,Missoula,63,30,Micrograms/cubic meter (LC),69,PM2.5,8.727519272727273,Moderate
2011,Montana,Powder River,75,30,Parts per billion,69,NO2,7.331429,Moderate
2011,Montana,Powder River,75,30,Parts per million,69,Ozone,0.045303,Moderate
2011,Montana,Powder River,75,30,Micrograms/cubic meter (25 C),69,PM10,17.9623752,Moderate
2011,Montana,Powder River,75,30,Micrograms/cubic meter (LC),69,PM2.5,6.0387466666666665,Moderate
2011,Montana,Ravalli,81,30,Micrograms/cubic meter (LC),51,PM2.5,7.202279666666667,Moderate
2011,Montana,Richland,83,30,Parts per billion,69,NO2,2.058559,Moderate
2011,Montana,Richland,83,30,Parts per million,69,Ozone,0.043915,Moderate
2011,Montana,Richland,83,30,Micrograms/cubic meter (25 C),69,PM10,14.5048782,Moderate
2011,Montana,Richland,83,30,Micrograms/cubic meter (LC),69,PM2.5,7.256959,Moderate
2011,Montana,Richland,83,30,Parts per billion,69,SO2,0.093939,Moderate
2011,Montana,Rosebud,87,30,Parts per billion,69,NO2,4.35742625,Moderate
2011,Montana,Rosebud,87,30,Parts per million,69,Ozone,0.045212,Moderate
2011,Montana,Rosebud,87,30,Micrograms/cubic meter (25 C),69,PM10,10.61947695,Moderate
2011,Montana,Rosebud,87,30,Micrograms/cubic meter (LC),69,PM2.5,4.958860333333333,Moderate
2011,Montana,Rosebud,87,30,Parts per billion,69,SO2,1.818295,Moderate
2011,Montana,Sanders,89,30,Micrograms/cubic meter (25 C),51,PM10,7.5835995,Moderate
2011,Montana,Sanders,89,30,Micrograms/cubic meter (LC),51,PM2.5,5.215094,Moderate
2011,Montana,Silver Bow,93,30,Micrograms/cubic meter (25 C),51,PM10,17.036764,Moderate
2011,Montana,Silver Bow,93,30,Micrograms/cubic meter (LC),51,PM2.5,9.858237,Moderate
2011,Montana,Yellowstone,111,30,Parts per million,51,CO,0.368727,Moderate
2011,Montana,Yellowstone,111,30,Parts per billion,51,SO2,2.836881,Moderate
2012,Montana,Fergus,27,30,Parts per billion,64,NO2,3.687943,Moderate
2012,Montana,Fergus,27,30,Parts per million,64,Ozone,0.032328,Moderate
2012,Montana,Fergus,27,30,Micrograms/cubic meter (25 C),64,PM10,2.9795453999999997,Moderate
2012,Montana,Fergus,27,30,Micrograms/cubic meter (LC),64,PM2.5,2.626506,Moderate
2012,Montana,Flathead,29,30,Parts per million,69,Ozone,0.044951,Moderate
2012,Montana,Flathead,29,30,Micrograms/cubic meter (25 C),69,PM10,10.733224466666666,Moderate
2012,Montana,Flathead,29,30,Micrograms/cubic meter (LC),69,PM2.5,7.513700333333333,Moderate
2012,Montana,Gallatin,31,30,Parts per million,51,CO,0.03708,Moderate
2012,Montana,Gallatin,31,30,Parts per billion,51,NO2,8.106583,Moderate
2012,Montana,Lewis and Clark,49,30,Parts per million,68,CO,0.153308,Moderate
2012,Montana,Lewis and Clark,49,30,Parts per million,68,Ozone,0.043207,Moderate
2012,Montana,Lewis and Clark,49,30,Micrograms/cubic meter (LC),68,PM2.5,6.528944999999999,Moderate
2012,Montana,Lewis and Clark,49,30,Parts per billion,68,SO2,0.335429,Moderate
2012,Montana,Lincoln,53,30,Micrograms/cubic meter (25 C),51,PM10,12.713729,Moderate
2012,Montana,Lincoln,53,30,Micrograms/cubic meter (LC),51,PM2.5,11.088063333333334,Moderate
2012,Montana,Missoula,63,30,Parts per million,71,Ozone,0.048785,Moderate
2012,Montana,Missoula,63,30,Micrograms/cubic meter (25 C),71,PM10,11.4685394,Moderate
2012,Montana,Missoula,63,30,Micrograms/cubic meter (LC),71,PM2.5,10.08712577777778,Moderate
2012,Montana,Phillips,71,30,Parts per billion,69,NO2,2.640523,Moderate
2012,Montana,Phillips,71,30,Parts per million,69,Ozone,0.04459,Moderate
2012,Montana,Phillips,71,30,Micrograms/cubic meter (25 C),69,PM10,2.4725274,Moderate
2012,Montana,Phillips,71,30,Micrograms/cubic meter (LC),69,PM2.5,3.286813,Moderate
2012,Montana,Powder River,75,30,Parts per billion,70,NO2,3.355212,Moderate
2012,Montana,Powder River,75,30,Parts per million,70,Ozone,0.048009,Moderate
2012,Montana,Powder River,75,30,Micrograms/cubic meter (25 C),70,PM10,19.593296199999997,Moderate
2012,Montana,Powder River,75,30,Micrograms/cubic meter (LC),70,PM2.5,8.273010000000001,Moderate
2012,Montana,Ravalli,81,30,Micrograms/cubic meter (LC),61,PM2.5,13.296289333333334,Moderate
2012,Montana,Richland,83,30,Parts per billion,72,NO2,2.853211,Moderate
2012,Montana,Richland,83,30,Parts per million,72,Ozone,0.052486,Moderate
2012,Montana,Richland,83,30,Micrograms/cubic meter (25 C),72,PM10,15.1654596,Moderate
2012,Montana,Richland,83,30,Micrograms/cubic meter (LC),72,PM2.5,8.068392000000001,Moderate
2012,Montana,Richland,83,30,Parts per billion,72,SO2,0.029787,Moderate
2012,Montana,Rosebud,87,30,Parts per billion,72,NO2,3.90847125,Moderate
2012,Montana,Rosebud,87,30,Parts per million,72,Ozone,0.051574,Moderate
2012,Montana,Rosebud,87,30,Micrograms/cubic meter (25 C),72,PM10,13.6845708,Moderate
2012,Montana,Rosebud,87,30,Micrograms/cubic meter (LC),72,PM2.5,7.001681,Moderate
2012,Montana,Rosebud,87,30,Parts per billion,72,SO2,1.0948843333333331,Moderate
2012,Montana,Sanders,89,30,Micrograms/cubic meter (25 C),51,PM10,8.178490499999999,Moderate
2012,Montana,Silver Bow,93,30,Micrograms/cubic meter (25 C),51,PM10,15.487778,Moderate
2012,Montana,Silver Bow,93,30,Micrograms/cubic meter (LC),51,PM2.5,10.40698675,Moderate
2012,Montana,Yellowstone,111,30,Parts per billion,51,SO2,2.19136,Moderate
2013,Montana,Fergus,27,30,Parts per billion,69,NO2,3.559229,Moderate
2013,Montana,Fergus,27,30,Parts per million,69,Ozone,0.044303,Moderate
2013,Montana,Fergus,27,30,Micrograms/cubic meter (25 C),69,PM10,4.596817799999999,Moderate
2013,Montana,Fergus,27,30,Micrograms/cubic meter (LC),69,PM2.5,3.600862666666667,Moderate
2013,Montana,Flathead,29,30,Parts per million,68,Ozone,0.042772,Moderate
2013,Montana,Flathead,29,30,Micrograms/cubic meter (25 C),68,PM10,9.62417124,Moderate
2013,Montana,Flathead,29,30,Micrograms/cubic meter (LC),68,PM2.5,8.389696,Moderate
2013,Montana,Gallatin,31,30,Parts per million,51,CO,0.0537,Moderate
2013,Montana,Gallatin,31,30,Parts per billion,51,NO2,7.202279,Moderate
2013,Montana,Lewis and Clark,49,30,Parts per million,69,CO,0.138071,Moderate
2013,Montana,Lewis and Clark,49,30,Parts per million,69,Ozone,0.044471,Moderate
2013,Montana,Lewis and Clark,49,30,Micrograms/cubic meter (LC),69,PM2.5,5.598681583333334,Moderate
2013,Montana,Lewis and Clark,49,30,Parts per billion,69,SO2,0.3,Moderate
2013,Montana,Lincoln,53,30,Micrograms/cubic meter (25 C),51,PM10,10.5540338,Moderate
2013,Montana,Lincoln,53,30,Micrograms/cubic meter (LC),51,PM2.5,10.843237666666669,Moderate
2013,Montana,Missoula,63,30,Parts per million,70,Ozone,0.046607,Moderate
2013,Montana,Missoula,63,30,Micrograms/cubic meter (25 C),70,PM10,9.0063888,Moderate
2013,Montana,Missoula,63,30,Micrograms/cubic meter (LC),70,PM2.5,8.645968777777778,Moderate
2013,Montana,Phillips,71,30,Parts per billion,67,NO2,1.866469,Moderate
2013,Montana,Phillips,71,30,Parts per million,67,Ozone,0.039812,Moderate
2013,Montana,Phillips,71,30,Micrograms/cubic meter (25 C),67,PM10,4.0842724,Moderate
2013,Montana,Phillips,71,30,Micrograms/cubic meter (LC),67,PM2.5,3.553402333333333,Moderate
2013,Montana,Powder River,75,30,Parts per billion,70,NO2,3.006173,Moderate
2013,Montana,Powder River,75,30,Parts per million,70,Ozone,0.046612,Moderate
2013,Montana,Powder River,75,30,Micrograms/cubic meter (25 C),70,PM10,14.435077199999998,Moderate
2013,Montana,Powder River,75,30,Micrograms/cubic meter (LC),70,PM2.5,5.008915666666667,Moderate
2013,Montana,Ravalli,81,30,Micrograms/cubic meter (LC),51,PM2.5,9.003639,Moderate
2013,Montana,Richland,83,30,Parts per billion,69,NO2,3.619927666666667,Moderate
2013,Montana,Richland,83,30,Parts per million,69,Ozone,0.043897,Moderate
2013,Montana,Richland,83,30,Micrograms/cubic meter (25 C),69,PM10,12.6867468,Moderate
2013,Montana,Richland,83,30,Micrograms/cubic meter (LC),69,PM2.5,7.030510666666666,Moderate
2013,Montana,Richland,83,30,Parts per billion,69,SO2,0.333811,Moderate
2013,Montana,Rosebud,87,30,Parts per billion,70,NO2,3.967294,Moderate
2013,Montana,Rosebud,87,30,Parts per million,70,Ozone,0.048197,Moderate
2013,Montana,Rosebud,87,30,Micrograms/cubic meter (25 C),70,PM10,11.8332591,Moderate
2013,Montana,Rosebud,87,30,Micrograms/cubic meter (LC),70,PM2.5,3.9023013333333334,Moderate
2013,Montana,Rosebud,87,30,Parts per billion,70,SO2,1.3624643333333333,Moderate
2013,Montana,Sanders,89,30,Micrograms/cubic meter (25 C),51,PM10,8.1553164,Moderate
2013,Montana,Silver Bow,93,30,Micrograms/cubic meter (25 C),51,PM10,13.1833044,Moderate
2013,Montana,Silver Bow,93,30,Micrograms/cubic meter (LC),51,PM2.5,9.827469166666669,Moderate
2013,Montana,Yellowstone,111,30,Parts per billion,51,SO2,2.187025,Moderate
2014,Montana,Fergus,27,30,Parts per billion,69,NO2,4.223881,Moderate
2014,Montana,Fergus,27,30,Parts per million,69,Ozone,0.043913,Moderate
2014,Montana,Fergus,27,30,Micrograms/cubic meter (25 C),69,PM10,4.2598244,Moderate
2014,Montana,Fergus,27,30,Micrograms/cubic meter (LC),69,PM2.5,4.204058666666667,Moderate
2014,Montana,Flathead,29,30,Parts per million,67,Ozone,0.039456,Moderate
2014,Montana,Flathead,29,30,Micrograms/cubic meter (25 C),67,PM10,9.82206948,Moderate
2014,Montana,Flathead,29,30,Micrograms/cubic meter (LC),67,PM2.5,7.98106,Moderate
2014,Montana,Gallatin,31,30,Parts per million,51,CO,0.130296,Moderate
2014,Montana,Gallatin,31,30,Parts per billion,51,NO2,7.475645,Moderate
2014,Montana,Lewis and Clark,49,30,Parts per million,69,CO,0.139561,Moderate
2014,Montana,Lewis and Clark,49,30,Parts per million,69,Ozone,0.045234,Moderate
2014,Montana,Lewis and Clark,49,30,Micrograms/cubic meter (LC),69,PM2.5,5.070828111111111,Moderate
2014,Montana,Lewis and Clark,49,30,Parts per billion,69,SO2,0.324444,Moderate
2014,Montana,Lincoln,53,30,Micrograms/cubic meter (25 C),51,PM10,8.8523756,Moderate
2014,Montana,Lincoln,53,30,Micrograms/cubic meter (LC),51,PM2.5,9.186864666666668,Moderate
2014,Montana,Missoula,63,30,Parts per million,69,Ozone,0.04397,Moderate
2014,Montana,Missoula,63,30,Micrograms/cubic meter (25 C),69,PM10,9.258173199999998,Moderate
2014,Montana,Missoula,63,30,Micrograms/cubic meter (LC),69,PM2.5,7.530772333333333,Moderate
2014,Montana,Phillips,71,30,Parts per billion,68,NO2,2.250784,Moderate
2014,Montana,Phillips,71,30,Parts per million,68,Ozone,0.042107,Moderate
2014,Montana,Phillips,71,30,Micrograms/cubic meter (25 C),68,PM10,4.831092,Moderate
2014,Montana,Phillips,71,30,Micrograms/cubic meter (LC),68,PM2.5,4.225354666666667,Moderate
2014,Montana,Powder River,75,30,Parts per billion,69,NO2,2.876404,Moderate
2014,Montana,Powder River,75,30,Parts per million,69,Ozone,0.043549,Moderate
2014,Montana,Powder River,75,30,Micrograms/cubic meter (25 C),69,PM10,15.2066466,Moderate
2014,Montana,Powder River,75,30,Micrograms/cubic meter (LC),69,PM2.5,5.575950000000001,Moderate
2014,Montana,Ravalli,81,30,Micrograms/cubic meter (LC),51,PM2.5,7.354639333333333,Moderate
2014,Montana,Richland,83,30,Parts per billion,67,NO2,3.565982,Moderate
2014,Montana,Richland,83,30,Parts per million,67,Ozone,0.040111,Moderate
2014,Montana,Richland,83,30,Micrograms/cubic meter (25 C),67,PM10,12.9834708,Moderate
2014,Montana,Richland,83,30,Micrograms/cubic meter (LC),67,PM2.5,6.678547666666667,Moderate
2014,Montana,Richland,83,30,Parts per billion,67,SO2,0.028788,Moderate
2014,Montana,Rosebud,87,30,Parts per billion,69,NO2,3.84722675,Moderate
2014,Montana,Rosebud,87,30,Parts per million,69,Ozone,0.044607,Moderate
2014,Montana,Rosebud,87,30,Micrograms/cubic meter (25 C),69,PM10,10.4126667,Moderate
2014,Montana,Rosebud,87,30,Micrograms/cubic meter (LC),69,PM2.5,5.126275,Moderate
2014,Montana,Rosebud,87,30,Parts per billion,69,SO2,1.2860973333333334,Moderate
2014,Montana,Sanders,89,30,Micrograms/cubic meter (25 C),51,PM10,8.872499999999999,Moderate
2014,Montana,Silver Bow,93,30,Micrograms/cubic meter (25 C),51,PM10,12.0356976,Moderate
2014,Montana,Silver Bow,93,30,Micrograms/cubic meter (LC),51,PM2.5,8.854011999999999,Moderate
2014,Montana,Yellowstone,111,30,Parts per billion,51,SO2,2.419765,Moderate
2015,Montana,Fergus,27,30,Parts per billion,69,NO2,3.184524,Moderate
2015,Montana,Fergus,27,30,Parts per million,69,Ozone,0.045,Moderate
2015,Montana,Fergus,27,30,Micrograms/cubic meter (25 C),69,PM10,5.0071198,Moderate
2015,Montana,Fergus,27,30,Micrograms/cubic meter (LC),69,PM2.5,5.108431666666666,Moderate
2015,Montana,Flathead,29,30,Parts per million,69,Ozone,0.043822,Moderate
2015,Montana,Flathead,29,30,Micrograms/cubic meter (25 C),69,PM10,15.4674686,Moderate
2015,Montana,Flathead,29,30,Micrograms/cubic meter (LC),69,PM2.5,10.338966333333332,Moderate
2015,Montana,Gallatin,31,30,Parts per million,51,CO,0.1896585,Moderate
2015,Montana,Gallatin,31,30,Parts per billion,51,NO2,6.695137,Moderate
2015,Montana,Gallatin,31,30,Micrograms/cubic meter (LC),51,PM2.5,2.49313,Moderate
2015,Montana,Lewis and Clark,49,30,Parts per million,70,CO,0.164123,Moderate
2015,Montana,Lewis and Clark,49,30,Parts per million,70,Ozone,0.047473,Moderate
2015,Montana,Lewis and Clark,49,30,Micrograms/cubic meter (LC),70,PM2.5,6.292340666666667,Moderate
2015,Montana,Lewis and Clark,49,30,Parts per billion,70,SO2,0.144308,Moderate
2015,Montana,Lincoln,53,30,Micrograms/cubic meter (25 C),57,PM10,13.8317868,Moderate
2015,Montana,Lincoln,53,30,Micrograms/cubic meter (LC),57,PM2.5,13.618876666666669,Moderate
2015,Montana,Missoula,63,30,Parts per million,64,Ozone,0.031645,Moderate
2015,Montana,Missoula,63,30,Micrograms/cubic meter (25 C),64,PM10,12.578973,Moderate
2015,Montana,Missoula,63,30,Micrograms/cubic meter (LC),64,PM2.5,9.9939,Moderate
2015,Montana,Phillips,71,30,Parts per billion,69,NO2,1.99169,Moderate
2015,Montana,Phillips,71,30,Parts per million,69,Ozone,0.04495,Moderate
2015,Montana,Phillips,71,30,Micrograms/cubic meter (25 C),69,PM10,6.4593536,Moderate
2015,Montana,Phillips,71,30,Micrograms/cubic meter (LC),69,PM2.5,5.99123,Moderate
2015,Montana,Powder River,75,30,Parts per billion,70,NO2,2.565868,Moderate
2015,Montana,Powder River,75,30,Parts per million,70,Ozone,0.046849,Moderate
2015,Montana,Powder River,75,30,Micrograms/cubic meter (25 C),70,PM10,16.437640199999997,Moderate
2015,Montana,Powder River,75,30,Micrograms/cubic meter (LC),70,PM2.5,6.838158666666667,Moderate
2015,Montana,Ravalli,81,30,Micrograms/cubic meter (LC),51,PM2.5,9.516604666666666,Moderate
2015,Montana,Richland,83,30,Parts per billion,70,NO2,2.221289,Moderate
2015,Montana,Richland,83,30,Parts per million,70,Ozone,0.046726,Moderate
2015,Montana,Richland,83,30,Micrograms/cubic meter (25 C),70,PM10,12.072,Moderate
2015,Montana,Richland,83,30,Micrograms/cubic meter (LC),70,PM2.5,6.580364333333333,Moderate
2015,Montana,Richland,83,30,Parts per billion,70,SO2,0.015537,Moderate
2015,Montana,Rosebud,87,30,Parts per billion,70,NO2,3.24220575,Moderate
2015,Montana,Rosebud,87,30,Parts per million,70,Ozone,0.047471,Moderate
2015,Montana,Rosebud,87,30,Micrograms/cubic meter (25 C),70,PM10,12.6317616,Moderate
2015,Montana,Rosebud,87,30,Micrograms/cubic meter (LC),70,PM2.5,6.192782333333334,Moderate
2015,Montana,Rosebud,87,30,Parts per billion,70,SO2,0.732549,Moderate
2015,Montana,Sanders,89,30,Micrograms/cubic meter (25 C),51,PM10,13.070626,Moderate
2015,Montana,Silver Bow,93,30,Micrograms/cubic meter (25 C),51,PM10,11.0103696,Moderate
2015,Montana,Silver Bow,93,30,Micrograms/cubic meter (LC),51,PM2.5,9.721782,Moderate
2015,Montana,Yellowstone,111,30,Micrograms/cubic meter (LC),51,PM2.5,7.891025666666667,Moderate
2015,Montana,Yellowstone,111,30,Parts per billion,51,SO2,1.5389905,Moderate
2016,Montana,Fergus,27,30,Parts per billion,69,NO2,2.190141,Moderate
2016,Montana,Fergus,27,30,Parts per million,69,Ozone,0.043831,Moderate
2016,Montana,Fergus,27,30,Micrograms/cubic meter (25 C),69,PM10,5.5229424,Moderate
2016,Montana,Fergus,27,30,Micrograms/cubic meter (LC),69,PM2.5,3.6801436666666665,Moderate
2016,Montana,Flathead,29,30,Parts per million,67,Ozone,0.037829,Moderate
2016,Montana,Flathead,29,30,Micrograms/cubic meter (25 C),67,PM10,9.22074732,Moderate
2016,Montana,Flathead,29,30,Micrograms/cubic meter (LC),67,PM2.5,5.509267,Moderate
2016,Montana,Gallatin,31,30,Parts per million,51,CO,0.275012,Moderate
2016,Montana,Gallatin,31,30,Parts per billion,51,NO2,6.813731,Moderate
2016,Montana,Gallatin,31,30,Micrograms/cubic meter (LC),51,PM2.5,4.915537,Moderate
2016,Montana,Lewis and Clark,49,30,Parts per million,69,CO,0.125729,Moderate
2016,Montana,Lewis and Clark,49,30,Parts per million,69,Ozone,0.04425,Moderate
2016,Montana,Lewis and Clark,49,30,Micrograms/cubic meter (LC),69,PM2.5,4.9834302500000005,Moderate
2016,Montana,Lewis and Clark,49,30,Parts per billion,69,SO2,0.073041,Moderate
2016,Montana,Lincoln,53,30,Micrograms/cubic meter (25 C),51,PM10,9.661477,Moderate
2016,Montana,Lincoln,53,30,Micrograms/cubic meter (LC),51,PM2.5,9.786104333333332,Moderate
2016,Montana,Missoula,63,30,Parts per million,67,Ozone,0.039884,Moderate
2016,Montana,Missoula,63,30,Micrograms/cubic meter (25 C),67,PM10,9.6732132,Moderate
2016,Montana,Missoula,63,30,Micrograms/cubic meter (LC),67,PM2.5,7.967046833333334,Moderate
2016,Montana,Phillips,71,30,Parts per billion,68,NO2,1.642857,Moderate
2016,Montana,Phillips,71,30,Parts per million,68,Ozone,0.041124,Moderate
2016,Montana,Phillips,71,30,Micrograms/cubic meter (25 C),68,PM10,4.8561726,Moderate
2016,Montana,Phillips,71,30,Micrograms/cubic meter (LC),68,PM2.5,4.633232666666666,Moderate
2016,Montana,Powder River,75,30,Parts per billion,70,NO2,3.59633,Moderate
2016,Montana,Powder River,75,30,Parts per million,70,Ozone,0.046142,Moderate
2016,Montana,Powder River,75,30,Micrograms/cubic meter (25 C),70,PM10,13.075155,Moderate
